year,month,day,site,station,gradient,wind.mean,wind.direct,wind.max,temp.mean,temp.min,temp.max,humidity.mean,humidity.min,humidity.max,precipitation,dewpoint,pressure
2016,2,23,FtIrwin,FtIrwin,4,12.9,,24.2,13.3,9.4,16.7,18,14,25,0,-11.1,30.13
2016,2,24,FtIrwin,FtIrwin,4,6.4,,14.5,12.8,6.7,18.9,18,12,27,0,-11.7,30.2
2016,2,25,FtIrwin,FtIrwin,4,11.3,,16.1,16.1,10,22.2,17,11,22,0,-10,30.13
2016,2,26,FtIrwin,FtIrwin,4,11.3,,24.2,17.8,11.1,24.4,17,11,24,0,-8.3,30.07
2016,2,27,FtIrwin,FtIrwin,4,9.7,,19.3,17.8,11.7,23.9,23,13,41,0,-3.9,29.97
2016,2,28,FtIrwin,FtIrwin,4,6.4,,14.5,18.9,12.8,25,23,12,36,0,-3.9,30
2016,2,29,FtIrwin,FtIrwin,4,8.1,,16.1,20,12.8,26.7,22,12,44,0,-3.3,30
2016,3,1,FtIrwin,FtIrwin,4,12.9,,35.4,19.4,12.2,26.7,21,10,35,0,-4.4,30.01
2016,3,2,FtIrwin,FtIrwin,4,17.7,,38.6,20,13.3,26.1,16,9,27,0,-8.3,29.97
2016,3,3,FtIrwin,FtIrwin,4,8.1,,24.2,19.4,13.9,25,13,7,20,0,-10.6,29.96
2016,3,4,FtIrwin,FtIrwin,4,16.1,,35.4,19.4,16.1,22.8,24,11,40,0,-3.3,29.87
2016,3,5,FtIrwin,FtIrwin,4,29,,48.3,15.6,13.3,18.3,54,44,70,0,6.1,29.89
2016,3,6,FtIrwin,FtIrwin,4,32.2,,80.5,11.1,8.9,13.3,51,32,79,0,1.1,29.83
2016,3,7,FtIrwin,FtIrwin,4,20.9,,37,6.7,5.6,8.3,68,52,86,0.08,1.1,29.8
2016,3,8,FtIrwin,FtIrwin,4,20.9,,38.6,12.2,6.1,18.9,43,17,74,0,-1.7,29.94
2016,3,9,FtIrwin,FtIrwin,4,8.1,,19.3,14.4,6.7,21.7,32,16,60,0,-2.8,30.03
2016,3,10,FtIrwin,FtIrwin,4,11.3,,27.4,17.8,11.1,25,24,9,38,0,-3.3,29.98
2016,3,11,FtIrwin,FtIrwin,4,29,,93.4,13.3,5.6,20.6,45,22,82,0.03,0.6,29.82
2016,3,12,FtIrwin,FtIrwin,4,41.9,,61.2,7.8,5,11.1,61,44,73,0,0.6,29.98
2016,3,13,FtIrwin,FtIrwin,4,32.2,,72.5,11.7,7.2,16.1,58,38,73,0,3.3,30
2016,3,14,FtIrwin,FtIrwin,4,35.4,,83.7,15,10,20,52,26,78,0,3.9,29.98
2016,3,15,FtIrwin,FtIrwin,4,8.1,,19.3,14.4,7.8,21.1,41,20,69,0,0.6,30.04
2016,3,16,FtIrwin,FtIrwin,4,11.3,,16.1,18.3,13.3,23.3,20,12,33,0,-5.6,29.98
2016,3,17,FtIrwin,FtIrwin,4,11.3,,25.8,20,12.8,26.7,17,11,25,0,-6.1,29.85
2016,3,18,FtIrwin,FtIrwin,4,9.7,,24.2,20,12.8,26.7,19,11,35,0,-5,29.85
2016,3,19,FtIrwin,FtIrwin,4,9.7,,27.4,21.1,14.4,27.2,19,12,35,0,-3.9,29.89
2016,3,20,FtIrwin,FtIrwin,4,12.9,,35.4,21.1,15,26.7,22,7,38,0,-3.9,29.93
2016,3,21,FtIrwin,FtIrwin,4,22.5,,46.7,17.2,12.2,21.7,40,14,59,0,2.2,29.93
2016,3,22,FtIrwin,FtIrwin,4,40.3,,69.2,13.3,8.3,18.3,36,17,63,0,-3.9,29.9
2016,3,23,FtIrwin,FtIrwin,4,30.6,,48.3,12.8,7.8,17.8,17,12,27,0,-11.7,30.17
2016,3,24,FtIrwin,FtIrwin,4,12.9,,27.4,16.7,10,23.9,15,8,33,0,-11.1,30.04
2016,3,25,FtIrwin,FtIrwin,4,11.3,,38.6,17.8,11.1,24.4,27,11,44,0,-3.3,29.82
2016,3,26,FtIrwin,FtIrwin,4,16.1,,33.8,16.7,11.7,21.1,18,7,44,0,-11.1,29.87
2016,3,27,FtIrwin,FtIrwin,4,12.9,,51.5,17.8,11.7,24.4,16,9,40,0,-10,29.92
2016,3,28,FtIrwin,FtIrwin,4,41.9,,95,12.2,6.1,17.2,44,24,76,0,0,29.66
2016,3,29,FtIrwin,FtIrwin,4,37,,53.1,8.9,3.9,13.9,38,16,59,0,-5.6,29.77
2016,3,30,FtIrwin,FtIrwin,4,12.9,,24.2,10.6,5,16.1,36,19,58,0,-4.4,29.93
2016,3,31,FtIrwin,FtIrwin,4,17.7,,37,15.6,8.9,21.7,28,13,43,0,-4.4,29.96
2016,4,1,FtIrwin,FtIrwin,4,16.1,,27.4,18.3,12.8,23.9,23,13,37,0,-3.9,30.03
2015,11,1,Sheephole,TwentyninePalms,6,11.3,,33.8,22.2,12.2,31.7,25,9,40,0,-1.1,29.98
2015,11,2,Sheephole,TwentyninePalms,6,16.1,,54.7,20,12.2,27.8,35,10,58,0,1.1,29.72
2015,11,3,Sheephole,TwentyninePalms,6,11.3,,24.2,13.3,8.9,17.2,47,29,64,0,1.7,29.79
2015,11,4,Sheephole,TwentyninePalms,6,17.7,,53.1,11.1,7.2,15,47,28,63,0,-0.6,29.96
2015,11,5,Sheephole,TwentyninePalms,6,9.7,,16.1,10,3.9,15.6,36,19,58,0,-5.6,30.23
2015,11,6,Sheephole,TwentyninePalms,6,12.9,,25.8,11.7,6.1,17.2,30,20,42,0,-6.1,30.24
2015,11,7,Sheephole,TwentyninePalms,6,12.9,,24.2,13.3,7.2,18.9,28,17,37,0,-6.1,30.16
2015,11,8,Sheephole,TwentyninePalms,6,8.1,,14.5,12.2,3.9,20.6,29,15,47,0,-6.7,30.02
2015,11,9,Sheephole,TwentyninePalms,6,11.3,,45.1,13.3,5,21.1,38,17,61,0,-1.7,29.92
2015,11,10,Sheephole,TwentyninePalms,6,19.3,,46.7,11.1,6.7,15,44,24,63,0,-1.7,30.06
2015,11,11,Sheephole,TwentyninePalms,6,11.3,,20.9,10,3.9,16.7,35,16,65,0,-6.7,30.3
2015,11,12,Sheephole,TwentyninePalms,6,11.3,,14.5,10,2.8,17.8,22,13,31,0,-11.1,30.18
2015,11,13,Sheephole,TwentyninePalms,6,8.1,,16.1,12.2,3.9,20.6,22,13,33,0,-10,30.09
2015,11,14,Sheephole,TwentyninePalms,6,9.7,,19.3,12.2,3.9,21.1,24,13,35,0,-8.9,30
2015,11,15,Sheephole,TwentyninePalms,6,20.9,,54.7,11.1,3.9,18.9,43,23,66,0,-1.1,29.84
2015,11,16,Sheephole,TwentyninePalms,6,46.7,,64.4,10,6.7,12.8,39,23,52,0,-5,29.93
2015,11,17,Sheephole,TwentyninePalms,6,20.9,,33.8,11.1,6.1,16.7,19,12,32,0,-12.2,30.2
2015,11,18,Sheephole,TwentyninePalms,6,11.3,,22.5,14.4,6.1,22.8,27,15,37,0,-6.1,30.06
2015,11,19,Sheephole,TwentyninePalms,6,8.1,,19.3,15,7.2,22.8,26,11,40,0,-6.7,30.08
2015,11,20,Sheephole,TwentyninePalms,6,11.3,,25.8,15.6,7.2,23.9,28,16,37,0,-3.3,29.98
2015,11,21,Sheephole,TwentyninePalms,6,14.5,,20.9,16.1,10,21.7,25,13,43,0,-5.6,30.08
2015,11,22,Sheephole,TwentyninePalms,6,6.4,,12.9,13.3,5,21.1,19,9,32,0,-12.2,30.09
2015,11,23,Sheephole,TwentyninePalms,6,9.7,,19.3,12.2,3.9,21.1,19,9,28,0,-12.2,29.98
2015,11,24,Sheephole,TwentyninePalms,6,9.7,,41.9,13.3,3.9,22.2,26,12,49,0,-6.7,29.83
2015,11,25,Sheephole,TwentyninePalms,6,12.9,,24.2,10,5,15,48,27,67,0,-1.7,29.81
2015,11,26,Sheephole,TwentyninePalms,6,12.9,,20.9,7.2,2.8,11.7,48,35,65,0,-3.3,30.01
2015,11,27,Sheephole,TwentyninePalms,6,11.3,,14.5,6.7,1.7,10.6,33,27,42,0,-7.8,30.05
2015,11,28,Sheephole,TwentyninePalms,6,8.1,,19.3,5.6,0.6,11.1,34,24,46,0,-9.4,30.14
2015,11,29,Sheephole,TwentyninePalms,6,8.1,,19.3,6.7,-1.1,11.7,29,18,39,0,-11.1,30.2
2015,11,30,Sheephole,TwentyninePalms,6,8.1,,16.1,4.4,-2.8,11.7,30,16,45,0,-12.8,30.22
2015,12,1,Sheephole,TwentyninePalms,6,9.7,,16.1,7.2,-1.1,15.6,25,13,38,0,-12.8,30.22
2015,12,2,Sheephole,TwentyninePalms,6,8.1,,12.9,7.8,-1.1,17.2,21,12,40,0,-13.3,30.25
2015,12,3,Sheephole,TwentyninePalms,6,4.8,,14.5,10,2.8,16.7,21,12,29,0,-13.3,30.15
2015,12,4,Sheephole,TwentyninePalms,6,8.1,,16.1,8.3,2.8,13.9,34,18,68,0,-8.9,30.13
2015,12,5,Sheephole,TwentyninePalms,6,8.1,,16.1,10,1.7,17.8,46,21,78,0,-3.3,30.36
2015,12,6,Sheephole,TwentyninePalms,6,8.1,,19.3,10,2.8,16.7,32,18,48,0,-7.8,30.34
2015,12,7,Sheephole,TwentyninePalms,6,9.7,,20.9,11.1,3.9,18.9,26,15,38,0,-9.4,30.24
2015,12,8,Sheephole,TwentyninePalms,6,9.7,,19.3,14.4,5.6,22.8,26,13,38,0,-6.7,30.13
2015,12,9,Sheephole,TwentyninePalms,6,9.7,,14.5,13.9,7.2,20.6,33,21,44,0,-3.9,30.05
2015,12,10,Sheephole,TwentyninePalms,6,6.4,,20.9,12.2,3.9,21.1,34,16,51,0,-3.9,29.89
2015,12,11,Sheephole,TwentyninePalms,6,22.5,,58,11.1,7.2,15.6,50,29,69,0,0.6,29.74
2015,12,12,Sheephole,TwentyninePalms,6,29,,41.9,10,5.6,13.9,39,23,55,0,-5,29.99
2015,12,13,Sheephole,TwentyninePalms,6,16.1,,49.9,9.4,2.2,16.7,48,21,66,0,-1.7,29.95
2015,12,14,Sheephole,TwentyninePalms,6,41.9,,51.5,6.7,3.9,10,44,33,58,0,-5,29.87
2015,12,15,Sheephole,TwentyninePalms,6,17.7,,29,4.4,0.6,8.9,36,21,59,0,-10,30.08
2015,12,16,Sheephole,TwentyninePalms,6,12.9,,22.5,4.4,-1.1,10.6,31,18,47,0,-12.2,30.21
2015,12,17,Sheephole,TwentyninePalms,6,6.4,,19.3,5,-2.2,12.2,29,15,41,0,-13.3,30.26
2015,12,18,Sheephole,TwentyninePalms,6,4.8,,14.5,6.7,-1.1,13.9,29,16,40,0,-12.8,30.18
2015,12,19,Sheephole,TwentyninePalms,6,9.7,,32.2,6.7,-1.1,15,36,16,71,0,-7.8,29.97
2015,12,20,Sheephole,TwentyninePalms,6,12.9,,25.8,7.8,2.8,12.8,55,31,76,0,-1.1,30.12
2015,12,21,Sheephole,TwentyninePalms,6,9.7,,27.4,6.7,0.6,12.8,58,35,82,0,-1.1,30.08
2015,12,22,Sheephole,TwentyninePalms,6,25.8,,46.7,14.4,10,18.9,57,42,69,0,6.1,29.68
2015,12,23,Sheephole,TwentyninePalms,6,30.6,,46.7,12.2,7.2,17.8,42,17,57,0,-0.6,29.68
2015,12,24,Sheephole,TwentyninePalms,6,19.3,,37,8.3,3.9,12.8,45,28,60,0,-3.3,29.89
2015,12,25,Sheephole,TwentyninePalms,6,30.6,,53.1,6.7,2.8,10,43,20,65,0,-6.1,30.04
2015,12,26,Sheephole,TwentyninePalms,6,29,,51.5,4.4,1.7,7.8,22,13,39,0,-16.1,30.3
2015,12,27,Sheephole,TwentyninePalms,6,16.1,,32.2,3.3,-2.2,8.9,20,13,27,0,-18.3,30.25
2015,12,28,Sheephole,TwentyninePalms,6,8.1,,37,2.2,-4.4,8.9,33,13,68,0,-14.4,29.92
2015,12,29,Sheephole,TwentyninePalms,6,12.9,,24.2,4.4,-1.1,10,45,26,66,0,-7.8,30.05
2015,12,30,Sheephole,TwentyninePalms,6,8.1,,19.3,3.3,-3.3,10.6,44,27,61,0,-8.9,30.22
2015,12,31,Sheephole,TwentyninePalms,6,16.1,,25.8,4.4,-1.1,10,36,23,54,0,-10,30.23
2016,1,1,Sheephole,TwentyninePalms,6,11.3,,22.5,3.3,-2.2,8.9,30,21,40,0,-13.3,30.23
2016,1,2,Sheephole,TwentyninePalms,6,4.8,,12.9,5.6,-1.1,12.2,33,21,43,0,-10.6,30.19
2016,1,3,Sheephole,TwentyninePalms,6,4.8,,27.4,8.3,1.7,15,40,27,51,0,-5.6,30.02
2016,1,4,Sheephole,TwentyninePalms,6,4.8,,19.3,8.9,2.8,12.8,53,43,93,0,-0.6,29.86
2016,1,5,Sheephole,TwentyninePalms,6,8.1,,33.8,7.8,3.9,12.2,86,69,96,0.76,5,29.89
2016,1,6,Sheephole,TwentyninePalms,6,17.7,,49.9,8.3,3.9,12.8,73,53,89,0.18,3.3,29.89
2016,1,7,Sheephole,TwentyninePalms,6,22.5,,35.4,7.2,3.9,10.6,69,52,89,0.08,1.7,29.86
2016,1,8,Sheephole,TwentyninePalms,6,19.3,,35.4,7.8,2.8,11.7,58,34,70,0,-1.1,30.02
2016,1,9,Sheephole,TwentyninePalms,6,9.7,,16.1,5.6,-1.1,11.7,61,37,85,0,-1.1,30.19
2016,1,10,Sheephole,TwentyninePalms,6,8.1,,20.9,8.3,3.9,11.7,76,50,92,0,3.3,30.21
2016,1,11,Sheephole,TwentyninePalms,6,14.5,,22.5,6.7,2.2,11.7,57,24,86,0,-2.8,30.34
2016,1,12,Sheephole,TwentyninePalms,6,11.3,,20.9,6.7,-1.1,13.9,46,19,69,0,-5.6,30.29
2016,1,13,Sheephole,TwentyninePalms,6,9.7,,14.5,5.6,-1.1,12.8,50,24,73,0,-4.4,30.15
2016,1,14,Sheephole,TwentyninePalms,6,11.3,,22.5,10,5,15,57,36,76,0,0.6,30.07
2016,1,15,Sheephole,TwentyninePalms,6,27.4,,75.7,11.1,5.6,17.2,46,32,71,0.05,0.6,29.97
2016,1,16,Sheephole,TwentyninePalms,6,8.1,,16.1,8.3,2.8,13.9,58,33,83,0,0,30.29
2016,1,17,Sheephole,TwentyninePalms,6,9.7,,20.9,10,2.8,16.7,56,34,83,0,1.1,30.15
2016,1,18,Sheephole,TwentyninePalms,6,8.1,,45.1,12.2,5,18.9,57,33,82,0,2.8,30.07
2016,1,19,Sheephole,TwentyninePalms,6,8.1,,20.9,10.6,5,16.1,64,35,90,0.15,3.3,29.97
2016,1,20,Sheephole,TwentyninePalms,6,6.4,,16.1,11.1,5,17.8,72,38,96,0,5,30.23
2016,1,21,Sheephole,TwentyninePalms,6,6.4,,16.1,10,3.9,16.7,56,21,89,0,0,30.31
2016,1,22,Sheephole,TwentyninePalms,6,1.6,,11.3,8.9,2.8,15,46,22,65,0,-3.3,30.18
2016,1,23,Sheephole,TwentyninePalms,6,8.1,,33.8,9.4,5,13.9,46,31,60,0,-1.7,30.01
2016,1,24,Sheephole,TwentyninePalms,6,19.3,,37,11.1,6.7,16.1,41,23,56,0,-2.8,30.07
2016,1,25,Sheephole,TwentyninePalms,6,14.5,,32.2,10,5,15,44,23,67,0,-3.3,30.18
2016,1,26,Sheephole,TwentyninePalms,6,9.7,,19.3,8.9,2.8,15.6,32,13,57,0,-8.9,30.35
2016,1,27,Sheephole,TwentyninePalms,6,4.8,,16.1,8.9,1.7,16.7,28,14,42,0,-9.4,30.35
2016,1,28,Sheephole,TwentyninePalms,6,6.4,,14.5,11.1,3.9,17.8,29,15,43,0,-7.8,30.22
2016,1,29,Sheephole,TwentyninePalms,6,8.1,,20.9,12.8,5,20.6,31,18,45,0,-5,30.06
2016,1,30,Sheephole,TwentyninePalms,6,14.5,,29,17.8,11.1,23.9,42,21,63,0,3.3,29.84
2016,1,31,Sheephole,TwentyninePalms,6,24.2,,61.2,11.1,5,16.7,64,37,82,0.2,3.3,29.66
2016,2,1,Sheephole,TwentyninePalms,6,48.3,,62.8,6.7,2.8,10,42,24,53,0,-6.1,29.93
2016,2,2,Sheephole,TwentyninePalms,6,11.3,,27.4,4.4,-1.1,10.6,35,21,57,0,-10,30.21
2016,2,3,Sheephole,TwentyninePalms,6,9.7,,19.3,5,-1.1,11.1,32,14,56,0,-11.7,30.4
2016,2,4,Sheephole,TwentyninePalms,6,9.7,,22.5,6.7,-1.1,13.9,31,14,49,0,-10.6,30.42
2016,2,5,Sheephole,TwentyninePalms,6,14.5,,22.5,10,3.9,16.7,31,17,45,0,-7.2,30.44
2016,2,6,Sheephole,TwentyninePalms,6,8.1,,20.9,10,2.8,17.8,31,16,50,0,-7.2,30.38
2016,2,7,Sheephole,TwentyninePalms,6,16.1,,27.4,13.3,5.6,21.1,22,13,37,0,-8.3,30.28
2016,2,8,Sheephole,TwentyninePalms,6,19.3,,24.2,16.7,10.6,22.2,22,12,31,0,-7.2,30.21
2016,2,9,Sheephole,TwentyninePalms,6,9.7,,16.1,15.6,7.8,23.9,24,11,39,0,-6.1,30.25
2016,2,10,Sheephole,TwentyninePalms,6,8.1,,20.9,15.6,6.1,25,24,11,38,0,-6.7,30.19
2016,2,11,Sheephole,TwentyninePalms,6,8.1,,14.5,15.6,6.7,25,24,11,37,0,-7.2,30.15
2016,2,12,Sheephole,TwentyninePalms,6,8.1,,16.1,15.6,6.1,25.6,24,10,40,0,-7.2,29.98
2016,2,13,Sheephole,TwentyninePalms,6,9.7,,20.9,16.7,7.8,26.1,22,9,34,0,-7.2,30.06
2016,2,14,Sheephole,TwentyninePalms,6,16.1,,38.6,17.8,11.1,25,23,9,40,0,-4.4,30.07
2016,2,15,Sheephole,TwentyninePalms,6,20.9,,25.8,19.4,13.9,25,28,19,37,0,-0.6,30.1
2016,2,16,Sheephole,TwentyninePalms,6,8.1,,16.1,18.3,10.6,26.1,28,13,43,0,-2.8,29.99
2016,2,17,Sheephole,TwentyninePalms,6,11.3,,33.8,17.8,8.9,26.7,28,11,44,0,-2.8,29.78
2016,2,18,Sheephole,TwentyninePalms,6,19.3,,37,15.6,10,21.1,40,26,53,0,2.2,29.87
2016,2,19,Sheephole,TwentyninePalms,6,9.7,,20.9,14.4,7.8,21.1,35,18,63,0,-2.2,30.05
2016,2,20,Sheephole,TwentyninePalms,6,11.3,,22.5,15.6,7.8,22.8,32,14,61,0,-3.3,30.01
2016,2,21,Sheephole,TwentyninePalms,6,14.5,,40.3,16.7,7.2,25.6,22,6,39,0,-7.2,29.97
2016,2,22,Sheephole,TwentyninePalms,6,22.5,,37,17.8,12.2,22.8,14,6,22,0,-11.7,29.98
2016,2,23,Sheephole,TwentyninePalms,6,14.5,,20.9,14.4,10,18.9,18,13,23,0,-10.6,30.11
2016,2,24,Sheephole,TwentyninePalms,6,4.8,,14.5,12.2,3.9,20.6,18,9,31,0,-12.8,30.21
2016,2,25,Sheephole,TwentyninePalms,6,4.8,,14.5,14.4,5,23.9,17,8,26,0,-12.2,30.13
2016,2,26,Sheephole,TwentyninePalms,6,8.1,,16.1,16.1,6.7,25.6,17,8,29,0,-10,30.03
2016,2,27,Sheephole,TwentyninePalms,6,12.9,,27.4,18.9,11.7,26.7,24,12,43,0,-3.3,29.95
2016,2,28,Sheephole,TwentyninePalms,6,12.9,,25.8,20.6,13.9,27.2,18,10,27,0,-6.1,30.02
2016,2,29,Sheephole,TwentyninePalms,6,11.3,,19.3,20,12.8,27.8,21,11,34,0,-3.9,30.03
2016,3,1,Sheephole,TwentyninePalms,6,9.7,,24.2,20,11.1,28.9,21,11,35,0,-4.4,30.01
2016,3,2,Sheephole,TwentyninePalms,6,12.9,,22.5,20,11.1,28.9,18,5,37,0,-7.2,30.01
2016,3,3,Sheephole,TwentyninePalms,6,9.7,,20.9,19.4,11.1,27.8,19,6,37,0,-7.2,29.98
2016,3,4,Sheephole,TwentyninePalms,6,11.3,,24.2,18.9,10.6,26.7,13,6,23,0,-11.7,29.85
2016,3,5,Sheephole,TwentyninePalms,6,17.7,,48.3,18.3,13.9,22.8,35,25,44,0,2.8,29.93
2016,3,6,Sheephole,TwentyninePalms,6,37,,70.8,15,10,20,39,15,54,0,1.1,29.89
2016,3,7,Sheephole,TwentyninePalms,6,14.5,,38.6,10,7.8,11.7,52,41,61,0,0,29.79
2016,3,8,Sheephole,TwentyninePalms,6,20.9,,33.8,12.2,6.1,18.9,40,17,68,0,-2.2,29.93
2016,3,9,Sheephole,TwentyninePalms,6,12.9,,24.2,15.6,7.8,23.9,26,13,44,0,-4.4,29.94
2016,3,10,Sheephole,TwentyninePalms,6,9.7,,20.9,19.4,11.7,27.2,27,12,47,0,-1.7,29.94
2016,3,11,Sheephole,TwentyninePalms,6,14.5,,48.3,15.6,7.8,23.9,39,15,71,0.03,-1.1,29.88
2016,3,12,Sheephole,TwentyninePalms,6,19.3,,40.3,13.9,7.2,20.6,35,21,52,0,-1.7,30.02
2016,3,13,Sheephole,TwentyninePalms,6,16.1,,40.3,16.1,10,22.2,39,17,57,0,0.6,29.91
2016,3,14,Sheephole,TwentyninePalms,6,27.4,,49.9,18.3,12.8,23.9,38,14,60,0,1.7,29.89
2016,3,15,Sheephole,TwentyninePalms,6,14.5,,20.9,16.7,8.9,25,32,10,61,0,-2.2,29.97
2016,3,16,Sheephole,TwentyninePalms,6,9.7,,16.1,18.3,11.1,26.1,21,8,40,0,-6.7,29.92
2016,3,17,Sheephole,TwentyninePalms,6,6.4,,22.5,19.4,11.1,27.8,19,9,30,0,-6.1,29.89
2016,3,18,Sheephole,TwentyninePalms,6,12.9,,20.9,22.2,15,28.9,23,8,39,0,-1.7,29.89
2016,3,19,Sheephole,TwentyninePalms,6,11.3,,25.8,21.1,13.9,30,21,10,33,0,-2.8,29.94
2016,3,20,Sheephole,TwentyninePalms,6,11.3,,35.4,21.1,12.8,30,17,4,28,0,-6.7,29.99
2016,3,21,Sheephole,TwentyninePalms,6,12.9,,29,18.9,11.1,26.7,20,7,49,0,-6.7,29.94
2016,3,22,Sheephole,TwentyninePalms,6,32.2,,49.9,15.6,11.1,18.9,33,15,55,0,-2.8,29.82
2016,3,23,Sheephole,TwentyninePalms,6,20.9,,33.8,13.9,7.8,20,18,10,34,0,-11.1,30.18
2016,3,24,Sheephole,TwentyninePalms,6,11.3,,32.2,16.7,7.8,25.6,14,6,30,0,-12.2,30.04
2016,3,25,Sheephole,TwentyninePalms,6,16.1,,24.2,20,12.8,27.2,21,9,35,0,-5,29.82
2016,3,26,Sheephole,TwentyninePalms,6,17.7,,35.4,17.8,12.8,23.9,16,7,36,0,-10,29.89
2016,3,27,Sheephole,TwentyninePalms,6,9.7,,35.4,17.2,7.8,26.7,15,6,35,0,-10.6,29.86
2016,3,28,Sheephole,TwentyninePalms,6,16.1,,53.1,15,8.9,22.2,40,22,59,0,1.1,29.73
2016,3,29,Sheephole,TwentyninePalms,6,27.4,,45.1,11.1,6.7,16.1,39,20,52,0.03,-3.9,29.81
2016,3,30,Sheephole,TwentyninePalms,6,11.3,,19.3,10,3.9,17.8,43,20,66,0.05,-2.8,29.94
2016,3,31,Sheephole,TwentyninePalms,6,17.7,,38.6,14.4,6.7,21.7,32,14,58,0,-3.3,29.93
2016,4,1,Sheephole,TwentyninePalms,6,17.7,,29,18.9,13.9,25.6,22,12,35,0,-4.4,30.04
2015,11,1,PanocheHills,PanocheHills_Madera,1,6,,14,18.9,11.7,26.1,70,45,94,0,10.6,30.07
2015,11,2,PanocheHills,PanocheHills_Madera,1,8,,22,14.5,11.7,17.2,50,0,100,3.25,11.7,29.82
2015,11,3,PanocheHills,PanocheHills_Madera,1,5,,12,13.6,8.3,18.9,62,25,99,0,8.9,29.89
2015,11,4,PanocheHills,PanocheHills_Madera,1,5,,12,11.4,5.6,17.2,62,38,85,0,5,30.02
2015,11,5,PanocheHills,PanocheHills_Madera,1,3,,9,10.6,2.8,18.3,66,34,97,0,5.6,30.23
2015,11,6,PanocheHills,PanocheHills_Madera,1,2,,8,10.9,2.8,18.9,65,35,95,0,5,30.25
2015,11,7,PanocheHills,PanocheHills_Madera,1,2,,7,11.7,2.8,20.6,67,36,98,0,5.6,30.11
2015,11,8,PanocheHills,PanocheHills_Madera,1,5,,20,12.2,3.3,21.1,71,42,99,0.33,6.1,30
2015,11,9,PanocheHills,PanocheHills_Madera,1,4,,24,10,5,15,50,0,99,0.38,7.8,29.99
2015,11,10,PanocheHills,PanocheHills_Madera,1,5,,17,9.2,4.4,13.9,87,75,99,0,6.1,30.21
2015,11,11,PanocheHills,PanocheHills_Madera,1,2,,8,9.2,2.2,16.1,79,57,100,0,5.6,30.36
2015,11,12,PanocheHills,PanocheHills_Madera,1,3,,10,9.7,3.3,16.1,76,52,100,0,5,30.24
2015,11,13,PanocheHills,PanocheHills_Madera,1,2,,5,10,1.7,18.3,77,53,100,0,5,30.13
2015,11,14,PanocheHills,PanocheHills_Madera,1,2,,7,10.9,1.7,20,66,31,100,0,2.6,30.21
2015,11,15,PanocheHills,PanocheHills_Madera,1,5,,20,10.3,4.4,16.1,75,50,100,0.05,7.5,30.36
2015,11,16,PanocheHills,PanocheHills_Madera,1,4,,24,10.3,6.1,14.4,42,29,55,0,5.6,30.24
2015,11,17,PanocheHills,PanocheHills_Madera,1,5,,17,8.9,2.2,15.6,66,41,91,0,2.5,30.13
2015,11,18,PanocheHills,PanocheHills_Madera,1,2,,8,9.8,1.7,17.8,75,52,97,0,4.8,30.11
2015,11,19,PanocheHills,PanocheHills_Madera,1,3,,10,10.6,2.2,18.9,78,56,100,0,4.7,30
2015,11,20,PanocheHills,PanocheHills_Madera,1,2,,5,12.5,5,20,79,57,100,0,6.4,29.99
2015,11,21,PanocheHills,PanocheHills_Madera,1,3,,9,11.9,4.4,19.4,80,59,100,0,5.8,30.08
2015,11,22,PanocheHills,PanocheHills_Madera,1,2,,9,13.1,4.4,21.7,78,55,100,0,10.9,30.12
2015,11,23,PanocheHills,PanocheHills_Madera,1,3,,10,12.8,5,20.6,60,19,100,0,9.7,30.15
2015,11,24,PanocheHills,PanocheHills_Madera,1,2,,12,11.4,2.8,20,75,51,99,0.03,7.8,29.99
2015,11,25,PanocheHills,PanocheHills_Madera,1,2,,12,7.8,2.2,13.3,50,0,99,0.38,2.8,29.99
2015,11,26,PanocheHills,PanocheHills_Madera,1,3,,10,5.3,0,10.6,78,57,98,0,1.1,30.08
2015,11,27,PanocheHills,PanocheHills_Madera,1,3,,9,5.6,-1.1,12.2,69,41,96,0,0.6,30.12
2015,11,28,PanocheHills,PanocheHills_Madera,1,2,,9,4.5,-3.3,12.2,64,39,88,0,1.1,30.15
2015,11,29,PanocheHills,PanocheHills_Madera,1,2,,9,5.3,-3.3,13.9,66,37,94,0,-0.6,30.2
2015,11,30,PanocheHills,PanocheHills_Madera,1,4,,9,4.2,-2.8,11.1,75,54,95,0,0.6,30.22
2015,12,1,PanocheHills,PanocheHills_Madera,1,2,,9,7.5,0.6,14.4,62,39,84,0,1.1,30.25
2015,12,2,PanocheHills,PanocheHills_Madera,1,3,,8,7.2,0,14.4,71,49,93,0,2.2,30.2
2015,12,3,PanocheHills,PanocheHills_Madera,1,7,,28,13.6,2.2,25,60,23,97,0.03,5,30.06
2015,12,4,PanocheHills,PanocheHills_Madera,1,6,,16,10.3,3.9,16.7,73,47,98,0,5,30.2
2015,12,5,PanocheHills,PanocheHills_Madera,1,4,,10,8.1,1.7,14.4,82,66,97,0,5,30.29
2015,12,6,PanocheHills,PanocheHills_Madera,1,2,,8,12,3.3,20.6,68,38,98,0,4.4,30.3
2015,12,7,PanocheHills,PanocheHills_Madera,1,3,,8,11.7,5,18.3,63,26,99,0,5,30.28
2015,12,8,PanocheHills,PanocheHills_Madera,1,2,,8,11.2,6.7,15.6,50,0,100,0,6.7,30.23
